query	name
KW1-S21_260_cg339_5	SoxB
A5-S03_33_cg337_5	SoxB
KW1-S11_124_cg270_1	SoxB
KW1-S15_234_cg165_3	SoxB
KW1-S05_77_cg341_1	SoxB
A5-S04_105_cg239_2	SoxB
A5-S04_105_cg345_1	SoxB
KW1-S15_306_cg438_2	SoxB
KW1-S11_124_cg202_1	SoxB
KW1-S08_62_cg354_4	SoxB
KW1-S11_125_cg146_2	SoxB
A5-S04_79_cg577_5	SoxB
KW1-S21_141_cg376_1	SoxB
KW1-S21_138_cg315_1	SoxB
KW1-S08_24_cg635_3	SoxB
KW1-S21_27_cg283_3	SoxB
KW1-S08_46_cg608_4	SoxB
KW1-S15_149_cg198_2	SoxB
A5-S04_226_cg229_3	SoxB
KW1-S11_179_cg24_4	SoxB
KW1-S15_114_cg154_2	SoxB
KW1-S15_262_cg156_3	SoxB
KW1-S08_122_cg74_1	SoxB
KW1-S15_112_cg509_5	SoxB
KW1-S08_134_cg289_4	SoxB
KW1-S21_144_cg90_2	SoxB
KW1-S15_117_cg349_2	SoxB
A5-S03_23_cg357_3	SoxB
KW1-S15_114_cg84_28	SoxB
KW1-S08_144_cg75_2	SoxB
A5-S04_187_cg373_3	SoxB
KW1-S08_213_cg216_3	SoxB
KW1-S15_137_cg694_1	SoxB
KW1-S08_192_cg152_6	SoxB
KW1-S21_82_cg53_1	SoxB
KW1-S21_193_cg403_4	SoxB
KW1-S11_190_cg271_5	SoxB
KW1-S21_32_cg38_1	SoxB
KW1-S11_87_cg157_18	SoxB
KW1-S21_197_cg62_2	SoxB
KW1-S05_112_cg213_1	SoxB
A5-S04_95_cg110_2	SoxB
KW1-S15_306_cg328_2	SoxB
KW1-S15_114_cg85_1	SoxB
KW1-S15_114_cg199_3	SoxB
A5-S04_187_cg316_10	SoxB
KW1-S15_262_cg139_3	SoxB
KW1-S08_242_cg459_1	SoxB
KW1-S21_27_cg248_2	SoxB
KW1-S11_179_cg249_1	SoxB
KW1-S15_215_cg222_1	SoxC
KW1-S15_218_cg64_7	SoxC
A5-S04_95_cg121_6	SoxC
KW1-S11_24_cg35_6	SoxC
KW1-S05_124_cg315_1	SoxC
KW1-S11_179_cg52_5	SoxC
A5-S04_112_cg82_1	SoxC
A5-S04_112_cg244_3	SoxC
KW1-S11_125_cg162_4	SoxC
KW1-S08_198_cg198_4	SoxC
KW1-S21_27_cg152_12	SoxC
KW1-S05_110_cg139_1	SoxC
KW1-S15_218_cg63_6	SoxC
KW1-S11_24_cg158_2	SoxC
KW1-S21_231_cg420_2	SoxC
A5-S03_93_cg128_6	SoxC
KW1-S08_128_cg185_1	SoxC
KW1-S08_122_cg272_3	SoxC
A5-S03_163_cg14_8	SoxC
A5-S03_163_cg316_8	SoxC
KW1-S15_132_cg661_7	SoxC
KW1-S15_137_cg436_6	SoxC
A5-S04_200_cg132_5	SoxC
KW1-S08_89_cg368_3	SoxC
KW1-S08_89_cg590_6	SoxC
A5-S04_187_cg175_5	SoxC
KW1-S08_46_cg324_3	SoxC
A5-S03_68_cg63_4	SoxC
KW1-S11_180_cg69_4	SoxC
KW1-S11_180_cg165_5	SoxC
KW1-S11_180_cg293_3	SoxC
KW1-S08_192_cg496_5	SoxC
A5-S03_93_cg331_4	SoxC
A5-S03_93_cg444_7	SoxC
KW1-S08_213_cg221_11	SoxC
KW1-S15_279_cg198_17	SoxC
KW1-S08_30_cg189_7	SoxC
KW1-S21_73_cg53_2	SoxC
KW1-S05_112_cg3_3	SoxC
A5-S04_136_cg439_2	SoxC
KW1-S08_30_cg354_4	SoxC
KW1-S05_108_cg117_6	SoxC
KW1-S21_85_cg328_2	SoxC
KW1-S08_24_cg36_2	SoxC
A5-S04_85_cg242_2	SoxC
A5-S03_29_cg249_1	SoxC
KW1-S15_8_cg283_3	SoxC
KW1-S21_138_cg31_4	SoxC
KW1-S11_18_cg404_5	SoxC
A5-S03_30_cg74_2	SoxC
KW1-S15_97_cg198_7	SoxC
KW1-S21_197_cg106_18	SoxC
A5-S03_147_cg336_8	SoxC
KW1-S11_179_cg332_1	SoxC
A5-S04_95_cg31_2	SoxC
A5-S04_33_cg257_3	SoxC
KW1-S05_85_cg513_3	SoxC
A5-S03_156_cg100_3	SoxC
KW1-S21_115_cg65_4	SoxC
KW1-S08_12_cg180_3	SoxC
A5-S03_30_cg72_5	SoxC
KW1-S15_162_cg11_16	SoxC
KW1-S05_59_cg92_19	SoxC
KW1-S08_200_cg80_4	SoxC
A5-S03_121_cg49_3	SoxC
KW1-S15_31_cg93_9	SoxC
KW1-S11_163_cg281_7	SoxC
KW1-S05_126_cg157_2	SoxC
KW1-S05_126_cg272_3	SoxC
A5-S04_131_cg359_2	SoxC
KW1-S21_174_cg230_8	SoxC
KW1-S21_32_cg160_47	SoxC
A5-S03_93_cg55_2	SoxC
KW1-S21_32_cg172_1	SoxC
A5-S03_29_cg463_3	SoxD
KW1-S08_17_cg395_3	SoxD
KW1-S15_218_cg63_5	SoxD
KW1-S05_110_cg116_1	SoxD
KW1-S15_98_cg351_5	SoxD
KW1-S15_98_cg455_2	SoxD
KW1-S08_122_cg272_2	SoxD
KW1-S11_180_cg69_3	SoxD
KW1-S11_180_cg293_2	SoxD
KW1-S11_99_cg217_5	SoxD
A5-S04_33_cg344_7	SoxD
A5-S03_93_cg128_5	SoxD
A5-S03_93_cg331_3	SoxD
A5-S03_93_cg444_8	SoxD
KW1-S05_85_cg127_9	SoxD
KW1-S05_85_cg489_5	SoxD
A5-S03_156_cg85_5	SoxD
A5-S03_156_cg154_11	SoxD
KW1-S21_115_cg420_6	SoxD
KW1-S08_12_cg41_4	SoxD
KW1-S15_135_cg183_6	SoxD
KW1-S15_8_cg223_7	SoxD
KW1-S21_138_cg106_8	SoxD
KW1-S21_138_cg220_12	SoxD
A5-S03_68_cg63_5	SoxD
KW1-S11_176_cg268_5	SoxD
KW1-S11_125_cg162_5	SoxD
KW1-S08_186_cg11_6	SoxD
KW1-S15_98_cg431_3	SoxD
KW1-S21_231_cg420_1	SoxD
KW1-S11_99_cg217_6	SoxD
A5-S04_33_cg67_9	SoxD
A5-S04_33_cg184_8	SoxD
A5-S03_100_cg271_9	SoxD
A5-S03_100_cg321_5	SoxD
KW1-S05_85_cg425_2	SoxD
A5-S03_156_cg518_3	SoxD
KW1-S21_115_cg75_6	SoxD
KW1-S21_115_cg202_7	SoxD
A5-S04_155_cg280_6	SoxD
KW1-S08_12_cg191_13	SoxD
KW1-S08_12_cg288_22	SoxD
KW1-S08_17_cg8_3	SoxD
KW1-S08_227_cg538_2	SoxD
A5-S04_187_cg175_6	SoxD
A5-S04_187_cg184_6	SoxD
KW1-S21_32_cg160_48	SoxD
KW1-S05_110_cg139_2	SoxD
KW1-S08_128_cg185_2	SoxD
KW1-S15_137_cg436_5	SoxD
KW1-S11_24_cg158_3	SoxD
KW1-S11_125_cg135_6	SoxD
KW1-S21_27_cg152_13	SoxD
KW1-S21_27_cg475_2	SoxD
KW1-S08_46_cg324_4	SoxD
KW1-S15_75_cg73_2	SoxD
KW1-S11_120_cg183_30	SoxD
A5-S03_163_cg14_9	SoxD
A5-S03_163_cg316_7	SoxD
A5-S04_114_cg165_2	SoxD
A5-S04_114_cg247_31	SoxD
A5-S03_93_cg55_3	SoxD
KW1-S15_96_cg416_2	SoxD
KW1-S15_149_cg188_20	SoxD
KW1-S15_149_cg335_1	SoxD
KW1-S08_198_cg198_5	SoxD
KW1-S08_89_cg368_4	SoxD
KW1-S08_89_cg590_5	SoxD
KW1-S05_82_cg72_2	SoxD
KW1-S05_82_cg137_15	SoxD
KW1-S21_82_cg53_7	SoxD
KW1-S05_53_cg46_7	SoxD
KW1-S15_293_cg223_5	SoxD
KW1-S05_58_cg84_13	SoxD
A5-S03_47_cg87_24	SoxD
KW1-S11_145_cg113_5	SoxD
KW1-S08_128_cg256_3	SoxD
A5-S04_200_cg199_2	SoxD
KW1-S08_128_cg288_19	SoxD
KW1-S08_46_cg64_2	SoxD
KW1-S15_132_cg661_6	SoxD
KW1-S11_180_cg165_4	SoxD
KW1-S21_28_cg3_12	SoxD
A5-S04_187_cg234_4	SoxX
KW1-S08_89_cg576_5	SoxX
KW1-S21_189_cg750_4	SoxX
KW1-S15_137_cg285_8	SoxX
KW1-S15_132_cg300_9	SoxX
KW1-S11_81_cg95_19	SoxX
KW1-S15_137_cg130_6	SoxX
KW1-S11_125_cg85_5	SoxX
KW1-S15_16_cg169_7	SoxX
KW1-S15_96_cg431_7	SoxX
KW1-S08_198_cg106_4	SoxX
KW1-S08_198_cg204_5	SoxX
KW1-S08_198_cg272_1	SoxX
KW1-S08_89_cg216_4	SoxX
KW1-S21_82_cg163_4	SoxX
KW1-S05_53_cg25_3	SoxX
A5-S03_4_cg18_14	SoxX
KW1-S21_271_cg87_9	SoxX
KW1-S05_82_cg182_46	SoxX
KW1-S11_146_cg134_12	SoxX
A5-S04_220_cg59_2	SoxX
KW1-S21_27_cg283_7	SoxX
KW1-S08_46_cg102_4	SoxX
KW1-S15_96_cg477_23	SoxX
KW1-S15_149_cg447_4	SoxX
KW1-S15_218_cg398_1	SoxX
KW1-S21_52_cg436_3	SoxX
KW1-S15_23_cg35_15	SoxY
KW1-S21_27_cg492_1	SoxY
KW1-S08_46_cg506_9	SoxY
KW1-S11_120_cg68_32	SoxY
KW1-S15_149_cg303_3	SoxY
KW1-S11_120_cg168_8	SoxY
KW1-S05_82_cg182_47	SoxY
KW1-S11_146_cg134_13	SoxY
KW1-S15_23_cg197_8	SoxY
KW1-S15_96_cg477_24	SoxY
KW1-S21_27_cg283_6	SoxY
KW1-S08_46_cg102_3	SoxY
KW1-S15_149_cg447_3	SoxY
KW1-S15_23_cg46_7	SoxY
KW1-S15_23_cg46_8	SoxZ
KW1-S15_23_cg197_7	SoxZ
KW1-S15_96_cg477_25	SoxZ
KW1-S11_120_cg168_7	SoxZ
KW1-S21_27_cg283_5	SoxZ
KW1-S08_46_cg102_2	SoxZ
KW1-S15_149_cg447_2	SoxZ
KW1-S05_82_cg182_48	SoxZ
KW1-S08_12_cg128_4	SseA
KW1-S15_96_cg302_10	SseA
KW1-S21_231_cg285_2	SseA
KW1-S15_72_cg471_10	SseA
KW1-S08_198_cg158_60	SseA
KW1-S08_89_cg99_2	SseA
KW1-S15_132_cg79_3	SseA
KW1-S11_124_cg120_10	SseA
A5-S03_71_cg99_4	SseA
KW1-S05_45_cg72_27	SseA
A5-S03_71_cg53_10	SseA
KW1-S05_108_cg224_2	SseA
KW1-S05_81_cg24_12	SseA
KW1-S08_28_cg13_2	SseA
KW1-S11_146_cg101_33	SseA
KW1-S21_115_cg299_13	SseA
A5-S04_33_cg348_2	SseA
KW1-S08_12_cg338_8	SseA
KW1-S15_98_cg133_2	SseA
KW1-S05_59_cg92_17	SseA
KW1-S11_42_cg206_3	SseA
A5-S04_75_cg227_3	SseA
A5-S03_147_cg336_6	SseA
KW1-S15_162_cg11_14	SseA
KW1-S11_179_cg332_3	SseA
A5-S04_226_cg18_3	SseA
KW1-S11_24_cg97_4	SseA
KW1-S05_124_cg257_6	SseA
A5-S03_23_cg55_2	SseA
KW1-S08_229_cg253_2	SseA
KW1-S05_141_cg88_3	SseA
KW1-S15_144_cg45_1	SseA
KW1-S08_28_cg394_6	SseA
KW1-S15_267_cg222_4	SseA
A5-S03_104_cg244_1	SseA
KW1-S15_126_cg329_1	SseA
KW1-S05_82_cg8_3	SseA
KW1-S08_121_cg46_6	SseA
KW1-S08_123_cg53_2	SseA
KW1-S08_226_cg26_2	SseA
A5-S03_4_cg135_10	SseA
KW1-S11_109_cg169_9	SseA
KW1-S21_271_cg171_6	SseA
KW1-S05_148_cg182_5	SseA
A5-S04_22_cg196_4	SseA
KW1-S15_188_cg150_5	SseA
KW1-S15_144_cg52_11	SseA
KW1-S08_144_cg64_3	SseA
KW1-S15_114_cg84_52	SseA
KW1-S15_97_cg440_2	SseA
KW1-S08_121_cg5_2	SseA
KW1-S15_234_cg309_2	SseA
A5-S04_187_cg194_4	SseA
A5-S04_105_cg367_2	SseA
KW1-S21_260_cg110_5	SseA
KW1-S08_62_cg156_6	SseA
A5-S04_114_cg10_3	SseA
KW1-S08_226_cg169_8	SseA
KW1-S05_112_cg127_3	SseA
KW1-S15_96_cg52_15	SseA
KW1-S15_137_cg358_8	SseA
KW1-S15_132_cg366_2	SseA
KW1-S11_124_cg172_1	SseA
KW1-S15_267_cg447_4	SseA
KW1-S15_72_cg168_8	SseA
KW1-S05_45_cg72_31	SseA
KW1-S15_188_cg184_13	SseA
KW1-S08_268_cg78_4	SseA
KW1-S15_117_cg99_9	SseA
KW1-S08_268_cg72_12	SseA
KW1-S15_126_cg259_2	SseA
A5-S03_104_cg517_5	SseA
KW1-S15_188_cg109_5	SseA
A5-S03_71_cg53_6	SseA
KW1-S15_149_cg564_5	SseA
KW1-S21_27_cg664_6	SseA
KW1-S08_229_cg337_11	SseA
KW1-S08_12_cg378_4	SseA
KW1-S15_98_cg65_8	SseA
A5-S03_156_cg83_6	SseA
A5-S04_187_cg20_2	SseA
KW1-S15_96_cg165_12	SseA
KW1-S05_85_cg114_2	SseA
KW1-S21_73_cg216_5	SseA
A5-S04_119_cg380_10	SseA
KW1-S21_6_cg137_11	SseA
KW1-S21_115_cg400_2	SseA
KW1-S21_231_cg35_1	SseA
KW1-S15_188_cg109_4	SseA
KW1-S08_89_cg137_5	SseA
KW1-S08_268_cg72_13	SseA
KW1-S15_132_cg675_1	SseA
A5-S03_93_cg501_10	SseA
KW1-S11_180_cg139_7	SseA
A5-S03_163_cg266_5	SseA
KW1-S11_146_cg222_3	SseA
KW1-S08_198_cg237_17	SseA
KW1-S21_32_cg159_28	SseA
KW1-S21_168_cg63_6	SseA
A5-S04_136_cg469_2	SseA
KW1-S15_135_cg37_1	SseA
KW1-S21_73_cg1_3	SseA
KW1-S21_197_cg177_1	SseA
KW1-S08_134_cg452_6	SseA
KW1-S21_168_cg54_1	SseA
KW1-S08_30_cg262_2	SseA
A5-S04_136_cg224_9	SseA
KW1-S08_268_cg160_1	SseA
KW1-S21_141_cg399_3	SseA
KW1-S11_15_cg231_1	SseA
KW1-S21_144_cg207_14	SseA
KW1-S15_144_cg65_3	SseA
KW1-S15_200_cg288_15	SseA
KW1-S08_121_cg142_22	SseA
KW1-S08_229_cg20_1	SseA
KW1-S08_192_cg339_1	SseA
KW1-S15_266_cg200_5	SseA
KW1-S08_192_cg47_13	SseA
KW1-S05_45_cg108_8	SseA
A5-S03_71_cg135_51	SseA
KW1-S05_45_cg6_20	SseA
A5-S03_29_cg112_1	SseA
KW1-S05_82_cg97_7	SseA
A5-S03_100_cg24_2	SseA
KW1-S05_141_cg198_7	SseA
A5-S04_77_cg347_6	SseA
KW1-S08_229_cg383_16	SseA
KW1-S21_144_cg418_3	SseA
A5-S03_23_cg316_5	SseA
KW1-S15_117_cg7_5	SseA
KW1-S05_127_cg444_1	SseA
KW1-S11_24_cg117_3	SseA
KW1-S21_168_cg333_5	SseA
KW1-S15_293_cg69_29	SseA
KW1-S08_128_cg89_16	SseA
A5-S04_200_cg11_2	SseA
A5-S03_30_cg99_12	SseA
A5-S04_79_cg468_3	SseA
KW1-S21_141_cg760_20	SseA
KW1-S11_146_cg188_6	SseA
KW1-S08_222_cg256_13	SseA
A5-S03_156_cg538_3	SseA
KW1-S15_98_cg209_2	SseA
A5-S04_33_cg397_11	SseA
KW1-S08_12_cg80_24	SseA
KW1-S21_115_cg142_7	SseA
KW1-S05_85_cg533_4	SseA
A5-S03_100_cg20_10	SseA
A5-S04_155_cg66_2	SseA
KW1-S08_186_cg328_5	SseA
KW1-S05_124_cg200_5	SseA
KW1-S15_98_cg220_6	SseA
KW1-S11_176_cg103_2	SseA
KW1-S11_24_cg456_3	SseA
KW1-S21_242_cg61_4	SseA
KW1-S11_120_cg48_35	SseA
KW1-S21_138_cg136_5	SseA
KW1-S05_110_cg46_8	SseA
KW1-S11_65_cg110_5	SseA
KW1-S21_231_cg249_4	SseA
KW1-S15_137_cg603_3	SseA
A5-S04_187_cg371_22	SseA
KW1-S08_89_cg357_2	SseA
A5-S03_163_cg131_2	SseA
KW1-S08_198_cg132_49	SseA
KW1-S11_15_cg453_5	SseA
KW1-S21_144_cg263_3	SseA
KW1-S15_117_cg59_9	SseA
A5-S04_77_cg440_2	SseA
KW1-S05_43_cg467_4	SseA
KW1-S08_280_cg39_10	SseA
KW1-S11_65_cg63_1	SseA
KW1-S11_145_cg97_1	SseA
KW1-S11_109_cg83_3	SseA
KW1-S21_271_cg213_5	SseA
KW1-S11_18_cg284_7	SseA
KW1-S15_8_cg146_1	SseA
KW1-S21_32_cg232_4	SseA
KW1-S15_115_cg211_6	SseA
KW1-S15_218_cg373_35	SseA
KW1-S08_122_cg108_3	SseA
KW1-S15_97_cg296_17	TsdA
KW1-S15_72_cg463_7	TsdA
KW1-S11_103_cg190_8	TsdA
KW1-S15_23_cg25_1	TsdA
KW1-S15_132_cg360_5	TsdA
KW1-S15_137_cg216_2	TsdA
KW1-S15_98_cg252_2	TsdA
A5-S04_114_cg176_2	TsdA
KW1-S15_96_cg193_6	TsdA
KW1-S08_198_cg140_4	TsdA
A5-S03_47_cg136_1	TsdA
A5-S03_47_cg187_1	TsdA
KW1-S15_149_cg345_1	TsdA
KW1-S08_133_cg62_6	TsdA
A5-S03_71_cg81_6	TsdA
KW1-S15_267_cg461_1	TsdA
KW1-S15_72_cg447_6	TsdA
KW1-S15_137_cg689_10	TsdA
KW1-S08_134_cg275_3	TsdA
KW1-S11_180_cg26_2	TsdA
KW1-S21_160_cg372_2	TsdA
A5-S04_30_cg201_5	TsdA
A5-S04_125_cg181_3	TsdA
A5-S03_93_cg419_15	TsdA
KW1-S08_198_cg219_17	TsdA
A5-S03_23_cg357_1	TsdA
KW1-S21_168_cg355_2	TsdA
A5-S04_33_cg343_3	TsdA
KW1-S15_262_cg197_5	TsdA
KW1-S08_242_cg403_2	TsdA
KW1-S15_218_cg18_4	TsdA
KW1-S21_27_cg457_2	TsdA
KW1-S08_251_cg95_2	TsdA
KW1-S15_112_cg6_3	TsdA
KW1-S11_180_cg347_22	TsdA
A5-S03_93_cg199_4	TsdA
A5-S03_93_cg327_1	TsdA
A5-S03_93_cg506_4	TsdA
KW1-S08_227_cg563_2	TsdA
A5-S04_85_cg218_2	TsdA
KW1-S15_114_cg55_21	TsdA
A5-S03_6_cg375_7	TsdA
KW1-S08_251_cg384_5	TsdA
KW1-S11_103_cg96_4	TsdA
KW1-S08_28_cg24_13	TsdA
KW1-S08_28_cg391_2	TsdA
KW1-S15_197_cg67_5	TsdA
KW1-S08_24_cg101_3	TsdA
KW1-S21_196_cg14_5	TsdA
KW1-S21_27_cg33_5	TsdA
KW1-S08_46_cg368_4	TsdA
KW1-S15_149_cg139_2	TsdA
A5-S04_187_cg285_3	TsdB
KW1-S21_260_cg124_4	TsdB
A5-S03_33_cg99_5	TsdB
A5-S03_33_cg114_11	TsdB
A5-S04_220_cg174_16	TsdB
KW1-S21_238_cg49_5	TsdB
KW1-S11_81_cg104_2	TsdB
KW1-S15_234_cg139_2	TsdB
KW1-S15_132_cg220_9	TsdB
KW1-S11_125_cg175_10	TsdB
KW1-S21_231_cg5_7	TsdB
KW1-S15_75_cg158_8	TsdB
KW1-S05_77_cg43_2	TsdB
KW1-S15_96_cg475_19	TsdB
KW1-S08_62_cg135_4	TsdB
KW1-S08_62_cg213_3	TsdB
KW1-S08_62_cg323_3	TsdB
KW1-S05_82_cg88_18	TsdB
KW1-S21_82_cg14_5	TsdB
KW1-S05_53_cg51_11	TsdB
A5-S04_105_cg316_4	TsdB
KW1-S21_238_cg21_15	TsdB
KW1-S11_81_cg130_15	TsdB
KW1-S15_72_cg308_14	TsdB
KW1-S15_16_cg132_32	TsdB
KW1-S05_12_cg167_7	TsdB
KW1-S05_53_cg63_3	TsdB
KW1-S05_53_cg228_6	TsdB
KW1-S05_58_cg4_11	TsdB
KW1-S21_260_cg193_2	TsdB
KW1-S15_72_cg217_4	TsdB
KW1-S05_110_cg204_13	TsdB
KW1-S21_189_cg292_4	TsdB
KW1-S15_137_cg626_3	TsdB
A5-S03_163_cg322_6	TsdB
KW1-S08_198_cg87_42	TsdB
KW1-S21_28_cg31_13	TsdB
KW1-S15_23_cg344_4	TsdB
KW1-S05_110_cg221_8	TsdB
KW1-S08_128_cg281_3	TsdB
A5-S04_200_cg38_16	TsdB
KW1-S11_120_cg183_22	TsdB
KW1-S15_293_cg117_7	TsdB
KW1-S05_58_cg84_19	TsdB
KW1-S21_260_cg298_5	TsdB
KW1-S11_146_cg176_3	TsdB
A5-S04_114_cg77_6	TsdB
KW1-S15_293_cg226_1	TsdB
KW1-S05_58_cg140_3	DsrE
KW1-S21_260_cg26_6	DsrE
A5-S03_33_cg267_6	DsrE
KW1-S11_124_cg108_6	DsrE
KW1-S15_234_cg376_4	DsrE
KW1-S11_120_cg178_27	DsrE
KW1-S11_146_cg134_8	DsrE
KW1-S05_77_cg155_10	DsrE
A5-S04_105_cg145_8	DsrE
KW1-S21_260_cg26_7	DsrF
A5-S03_33_cg267_5	DsrF
KW1-S11_124_cg108_5	DsrF
KW1-S15_234_cg376_5	DsrF
KW1-S11_146_cg134_7	DsrF
KW1-S05_77_cg155_11	DsrF
KW1-S05_58_cg140_4	DsrF
A5-S04_105_cg145_7	DsrF
A5-S04_187_cg51_5	DsrF
KW1-S11_120_cg178_28	DsrF
KW1-S05_82_cg182_40	DsrF
KW1-S15_72_cg435_12	DsrH
KW1-S21_260_cg26_8	DsrH
A5-S03_33_cg267_4	DsrH
KW1-S11_124_cg108_4	DsrH
KW1-S15_234_cg376_6	DsrH
KW1-S11_120_cg178_29	DsrH
KW1-S11_146_cg134_6	DsrH
KW1-S05_77_cg155_12	DsrH
KW1-S05_82_cg182_38	DsrH
KW1-S05_58_cg140_5	DsrH
A5-S04_105_cg145_6	DsrH
KW1-S21_260_cg26_10	DsrM
A5-S03_33_cg267_2	DsrM
KW1-S11_124_cg108_2	DsrM
KW1-S15_234_cg376_8	DsrM
KW1-S05_77_cg155_14	DsrM
KW1-S05_58_cg140_7	DsrM
A5-S04_105_cg145_4	DsrM
KW1-S15_112_cg181_4	DsrM
KW1-S21_260_cg26_11	DsrK
A5-S03_33_cg267_1	DsrK
KW1-S11_124_cg108_1	DsrK
KW1-S15_234_cg376_9	DsrK
KW1-S15_112_cg181_3	DsrK
KW1-S05_77_cg155_15	DsrK
KW1-S05_58_cg140_8	DsrK
A5-S04_105_cg145_2	DsrK
A5-S04_105_cg145_3	DsrK
KW1-S21_144_cg27_5	GH103
KW1-S21_144_cg52_5	GH84
KW1-S21_144_cg82_12	GH23
KW1-S21_144_cg87_3	GH15
KW1-S21_144_cg103_4	GH15
KW1-S21_144_cg119_5	CE4
KW1-S21_144_cg145_1	GH23
KW1-S21_144_cg153_2	CE4
KW1-S21_144_cg155_2	GH102
KW1-S21_144_cg171_10	GH23
KW1-S21_144_cg211_10	CE10
KW1-S21_144_cg220_3	CE10
KW1-S21_144_cg238_3	GH23
KW1-S21_144_cg279_1	GH109
KW1-S21_144_cg304_3	CE3
KW1-S21_144_cg367_3	CE4
KW1-S21_144_cg395_1	CE11
KW1-S11_42_cg162_11	CE10
KW1-S11_42_cg194_2	GH5
KW1-S11_42_cg194_3	GH130
KW1-S11_42_cg213_4	GH1
KW1-S11_42_cg222_2	GH74
KW1-S21_271_cg22_2	GH130
KW1-S21_271_cg29_3	CE10
KW1-S21_271_cg53_1	GH23
KW1-S21_271_cg133_5	GH113
KW1-S21_271_cg188_2	GH15
KW1-S21_271_cg188_3	CE10
KW1-S21_271_cg194_1	GH5
KW1-S21_271_cg199_1	GH3
KW1-S21_52_cg21_2	GH3
KW1-S21_52_cg37_1	GH97
KW1-S21_52_cg42_2	GH109
KW1-S21_52_cg53_1	CE10
KW1-S21_52_cg66_3	GH13
KW1-S21_52_cg77_2	GH65
KW1-S21_52_cg88_1	CE14
KW1-S21_52_cg104_2	GH23
KW1-S21_52_cg115_2	CE13
KW1-S21_52_cg123_2	GH78
KW1-S21_52_cg132_3	GH113
KW1-S21_52_cg134_3	GH74
KW1-S21_52_cg148_5	CE11
KW1-S21_52_cg150_1	GH31
KW1-S21_52_cg196_3	GH97
KW1-S21_52_cg209_3	GH3
KW1-S21_52_cg212_1	GH13
KW1-S21_52_cg215_2	CE1
KW1-S21_52_cg224_4	GH29
KW1-S21_52_cg227_2	GH23
KW1-S21_52_cg241_4	GH109
KW1-S21_52_cg241_7	CE14
KW1-S21_52_cg250_3	GH109
KW1-S21_52_cg284_4	GH65
KW1-S21_52_cg286_3	GH109
KW1-S21_52_cg315_4	GH13
KW1-S21_52_cg319_2	CE1
KW1-S21_52_cg319_3	CE1
KW1-S21_52_cg329_1	CE1
KW1-S21_52_cg340_2	GH74
KW1-S21_52_cg394_6	GH23
KW1-S21_52_cg412_4	PL22
KW1-S21_52_cg414_2	GH109
KW1-S21_52_cg467_3	CE3
KW1-S21_52_cg471_1	GH31
KW1-S21_52_cg485_1	GH13
KW1-S21_52_cg485_2	GH57
KW1-S21_52_cg493_4	CE10
KW1-S21_52_cg570_10	CE4
KW1-S21_52_cg585_3	GH2
KW1-S11_89_cg40_2	CE4
KW1-S11_89_cg78_2	CE10
KW1-S11_89_cg105_5	CE10
KW1-S11_89_cg112_5	GH74
KW1-S11_89_cg122_2	GH23
KW1-S11_89_cg127_3	CE10
KW1-S11_89_cg156_4	CE10
KW1-S11_89_cg182_5	CE11
KW1-S11_89_cg185_9	GH94
KW1-S11_89_cg229_4	GH3
KW1-S11_89_cg264_3	GH23
KW1-S11_89_cg311_1	CE1
KW1-S11_89_cg324_4	CE10
KW1-S11_89_cg383_2	CE4
KW1-S08_227_cg26_2	GH33
KW1-S08_227_cg37_1	GH38
KW1-S08_227_cg51_4	CE10
KW1-S08_227_cg65_5	CE10
KW1-S08_227_cg93_7	GH23
KW1-S08_227_cg139_4	CE4
KW1-S08_227_cg189_2	GH109
KW1-S08_227_cg206_1	GH33
KW1-S08_227_cg206_2	GH33
KW1-S08_227_cg208_3	GH109
KW1-S08_227_cg222_2	GH3
KW1-S08_227_cg230_4	GH15
KW1-S08_227_cg232_6	GH10
KW1-S08_227_cg235_6	CE4
KW1-S08_227_cg244_8	CE10
KW1-S08_227_cg260_3	GH130
KW1-S08_227_cg286_2	CE4
KW1-S08_227_cg305_3	CE7
KW1-S08_227_cg316_2	CE1
KW1-S08_227_cg351_4	CE7
KW1-S08_227_cg371_8	GH130
KW1-S08_227_cg395_2	GH140
KW1-S08_227_cg410_1	CE11
KW1-S08_227_cg442_1	CE1
KW1-S08_227_cg474_2	CE1
KW1-S08_227_cg505_14	CE1
KW1-S08_227_cg516_4	CE14
KW1-S08_227_cg525_2	CE1
KW1-S08_227_cg622_2	GH130
KW1-S21_28_cg24_10	GH102
KW1-S21_28_cg49_22	GH23
KW1-S21_28_cg60_57	GH24
KW1-S21_28_cg63_5	CE4
KW1-S21_28_cg93_7	CE1
KW1-S21_28_cg94_2	GH23
KW1-S21_28_cg110_10	GH103
KW1-S21_28_cg116_2	CE4
KW1-S21_28_cg123_2	GH3
KW1-S21_28_cg140_14	PL22
KW1-S21_28_cg140_20	GH23
KW1-S05_148_cg22_18	GH113
KW1-S05_148_cg24_3	GH23
KW1-S05_148_cg89_5	GH23
KW1-S05_148_cg101_3	CE10
KW1-S05_148_cg124_2	GH3
KW1-S05_148_cg168_23	GH5
KW1-S05_148_cg202_6	GH153
KW1-S05_148_cg220_9	GH23
KW1-S11_81_cg43_9	CE1
KW1-S11_81_cg44_52	CE11
KW1-S11_81_cg52_15	CE1
KW1-S11_81_cg57_41	GH3
